,resource_id,sg_dep_median,sg_dep_cat,identity,ParentGlobalID,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,id,ccp,gender,fish_pract,pract_cat
109,02,0.0,none,0.1666666666666666,e8d84b41-6838-4a4d-b98d-66385c122993,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB05,marrambone,m,fence_trap,fish
126,02,0.0,none,0.2333333333333333,926e019e-024f-43c8-8bfb-1a8170a861dd,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB09,marrambone,f,shrimp_net,shrimp_net
121,02,0.0,none,0.2666666666666666,c4bf73af-5f99-4b43-abd8-9373a369c415,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB07,marrambone,m,gill_net,fish
74,02,0.0,none,0.2666666666666666,786726d4-2b8e-46a0-ab5f-1339cbe1ab7b,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,26012023MARB01,marrambone,f,shrimp_net,shrimp_net
117,02,0.0,none,0.3,a9a9124d-f801-444e-a6ac-6f1064ecb6a6,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB06,marrambone,m,hand_line,fish
134,02,0.0,none,0.1666666666666666,b1aecc22-d28c-4728-9c70-966d76a26e88,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,31012023MUB02,mucucune,m,fence_trap,fish
85,02,0.0,none,0.2,ae7d8f6f-e1d1-484c-b65d-5b64c4bec7b8,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB03,marrambone,f,shrimp_net,shrimp_net
95,02,0.0,none,0.2333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB04,marrambone,f,gill_net,fish
94,02,0.0,none,0.2333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB04,marrambone,f,shrimp_net,shrimp_net
93,02,0.0,none,0.2333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,02022023MARB04,marrambone,f,glean,glean
69,02,0.0,none,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB08,chamane,m,shrimp_net,shrimp_net
59,02,0.0,none,0.1666666666666666,6b249316-c1e7-4f4f-a49f-435e11af63a2,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB07,chamane,m,glean,glean
0,02,0.0,none,0.3333333333333333,5242b473-cb0e-43ec-bc8f-6e626f4ee1d3,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,13022023NHAMUB02,nhamua,f,glean,glean
159,02,0.0,none,0.1,615838ac-55f5-4537-ba76-fecefaddd226,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,31012023MUCB08,mucucune,f,shrimp_net,shrimp_net
232,02,0.0,none,0.2666666666666666,ba1de70c-3350-4192-9540-077338da9ce6,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,17022023NHCHB05,nhamaxaxa,m,hand_line,fish
58,02,0.0,none,0.1666666666666666,6b249316-c1e7-4f4f-a49f-435e11af63a2,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB07,chamane,m,shrimp_net,shrimp_net
39,02,0.0,none,0.1,d4d143b4-de71-42bd-be9e-b42bcadd5863,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB03,chamane,m,hand_line,fish
40,02,0.0,none,0.1,d4d143b4-de71-42bd-be9e-b42bcadd5863,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB03,chamane,m,shrimp_net,shrimp_net
169,02,0.0,none,0.1,a00016e0-0782-4f50-a9a8-4a5e202f5c50,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,09022023NHMPB02,nhampossa,m,gill_net,fish
47,02,0.0,none,0.4333333333333333,7dc8a846-da63-495f-815e-10c1c4b6720d,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB04,chamane,f,shrimp_net,shrimp_net
229,02,0.0,none,0.1666666666666666,affb9ddf-bde5-4005-8a5c-962978da994f,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,17022023NHCHB04,nhamaxaxa,m,gill_net,fish
147,02,0.0,none,0.0333333333333333,72b20ec3-78b0-44b1-8f62-06504a26e4c5,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,31012023MUCB06,mucucune,m,gill_net,fish
240,02,0.0,none,0.2666666666666666,f1ab0d58-a047-4854-9fab-5639a38d0919,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,14022023SAHB02,sahane,m,hand_line,fish
246,02,0.0,none,0.3333333333333333,b5c8d980-c4f9-408d-93d1-0b4dad9a664c,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,14022023SAHB05,sahane,f,glean,glean
8,02,0.0,none,0.1666666666666666,1205bf41-13d7-4421-b564-4a77c527cd17,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,13022023NHMUB01,nhamua,m,fence_trap,fish
57,02,0.0,none,0.1666666666666666,6b249316-c1e7-4f4f-a49f-435e11af63a2,livbionho,mavbionho,Melanúria comum,Gerres oyena,Gerreidae,bony fish,fish,1.0,04022023CHAB07,chamane,m,gill_net,fish
230,03,0.5,none,0.5333333333333333,affb9ddf-bde5-4005-8a5c-962978da994f,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,17022023NHCHB04,nhamaxaxa,m,gill_net,fish
97,03,0.5,none,0.2333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB04,marrambone,f,shrimp_net,shrimp_net
98,03,0.5,none,0.2333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB04,marrambone,f,gill_net,fish
241,03,0.5,none,0.2,f1ab0d58-a047-4854-9fab-5639a38d0919,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,14022023SAHB02,sahane,m,hand_line,fish
233,03,0.5,none,0.0333333333333333,ba1de70c-3350-4192-9540-077338da9ce6,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,17022023NHCHB05,nhamaxaxa,m,hand_line,fish
96,03,0.5,none,0.2333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB04,marrambone,f,glean,glean
135,03,0.5,none,0.1666666666666666,b1aecc22-d28c-4728-9c70-966d76a26e88,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,31012023MUB02,mucucune,m,fence_trap,fish
178,03,0.5,none,0.1,caac8748-ebed-413c-a5d2-a635b5bd8932,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,09022023NHMPB04,nhampossa,m,fence_trap,fish
118,03,0.5,none,0.2666666666666666,a9a9124d-f801-444e-a6ac-6f1064ecb6a6,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB06,marrambone,m,hand_line,fish
122,03,0.5,none,0.3,c4bf73af-5f99-4b43-abd8-9373a369c415,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB07,marrambone,m,gill_net,fish
168,03,0.5,none,0.1666666666666666,a00016e0-0782-4f50-a9a8-4a5e202f5c50,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,09022023NHMPB02,nhampossa,m,gill_net,fish
160,03,0.5,none,0.1666666666666666,615838ac-55f5-4537-ba76-fecefaddd226,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,31012023MUCB08,mucucune,f,shrimp_net,shrimp_net
148,03,0.5,none,0.1333333333333333,72b20ec3-78b0-44b1-8f62-06504a26e4c5,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,31012023MUCB06,mucucune,m,gill_net,fish
127,03,0.5,none,0.4,926e019e-024f-43c8-8bfb-1a8170a861dd,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB09,marrambone,f,shrimp_net,shrimp_net
145,03,0.5,none,0.5,942decee-217f-4b36-be4c-3948ed7665d0,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,31012023MUCB05,mucucune,m,hand_line,fish
131,03,0.5,none,0.4,47619fa4-71bc-4eef-b706-4e52c3cd7db8,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,31012023MUCB01,mucucune,m,basket_trap,fish
141,03,0.5,none,0.4,668fcae1-2e89-417d-b2f7-cca29ae88fcf,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,31012023MUCB04,mucucune,f,glean,glean
110,03,0.5,none,0.1333333333333333,e8d84b41-6838-4a4d-b98d-66385c122993,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,02022023MARB05,marrambone,m,fence_trap,fish
173,03,0.5,none,0.1,1469e0fd-0691-405e-b1e8-c144e854fbb7,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,09022023NHMPB03,nhampossa,f,shrimp_net,shrimp_net
352,03,0.5,none,0.2,d63dc568-99da-438e-bd41-3a79bf13b0d9,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,07022023CUGBO8,kuguana,f,glean,glean
41,03,0.5,none,0.2666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB03,chamane,m,hand_line,fish
70,03,0.5,none,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB08,chamane,m,gill_net,fish
6,03,0.5,none,0.3333333333333333,8b4320ee-bf8d-4616-b0bc-d8bc33e9cc99,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,16022023NHMUB07,nhamua,m,gill_net,fish
62,03,0.5,none,0.4,6b249316-c1e7-4f4f-a49f-435e11af63a2,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB07,chamane,m,glean,glean
61,03,0.5,none,0.4,6b249316-c1e7-4f4f-a49f-435e11af63a2,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB07,chamane,m,shrimp_net,shrimp_net
60,03,0.5,none,0.4,6b249316-c1e7-4f4f-a49f-435e11af63a2,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB07,chamane,m,gill_net,fish
30,03,0.5,none,0.2,e6132e33-e9f3-45ea-a5cf-7d565844a22c,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,15022023JOSB06,josina_machel,m,hand_line,fish
11,03,0.5,none,0.1666666666666666,1205bf41-13d7-4421-b564-4a77c527cd17,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,13022023NHMUB01,nhamua,m,fence_trap,fish
42,03,0.5,none,0.2666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB03,chamane,m,shrimp_net,shrimp_net
33,03,0.5,none,1.0,1d5f5cdd-4deb-4017-ae95-ed677c22bd24,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,09032023JOSB08,josina_machel,f,glean,glean
71,03,0.5,none,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,salani,,Melanúria timoneira,Gerres longirostris,Gerreidae,bony fish,fish,1.0,04022023CHAB08,chamane,m,shrimp_net,shrimp_net
255,04,3.0,high,1.0,8abbe022-1d3d-4f37-989c-f804596f7402,pata,dzipata,peixe zebras,Terapon jarbua,Teraponidae,bony fish,fish,1.0,04032023NGUB05,nguja,m,gill_net,fish
211,04,3.0,high,0.0666666666666666,8407b1b2-9c62-4161-a560-a8c8415ca76a,pata,dzipata,peixe zebras,Terapon jarbua,Teraponidae,bony fish,fish,1.0,08022023MADB06,madava,m,gill_net,fish
235,04,3.0,high,0.4,ba1de70c-3350-4192-9540-077338da9ce6,pata,dzipata,peixe zebras,Terapon jarbua,Teraponidae,bony fish,fish,1.0,17022023NHCHB05,nhamaxaxa,m,hand_line,fish
250,04,3.0,high,0.3333333333333333,a6e2b0b2-8d88-42c8-b600-7b0619713312,pata,dzipata,peixe zebras,Terapon jarbua,Teraponidae,bony fish,fish,1.0,04032023NGUB01,nguja,m,hand_line,fish
305,06,2.5,mod,0.3333333333333333,f5769b1d-ab41-4ec3-9364-13194af91f08,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,19022023ILHB05,ilha,m,hand_line,fish
149,06,2.5,mod,0.0666666666666666,72b20ec3-78b0-44b1-8f62-06504a26e4c5,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,31012023MUCB06,mucucune,m,gill_net,fish
31,06,2.5,mod,0.2,e6132e33-e9f3-45ea-a5cf-7d565844a22c,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,15022023JOSB06,josina_machel,m,hand_line,fish
10,06,2.5,mod,0.2,1205bf41-13d7-4421-b564-4a77c527cd17,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,13022023NHMUB01,nhamua,m,fence_trap,fish
136,06,2.5,mod,0.1666666666666666,b1aecc22-d28c-4728-9c70-966d76a26e88,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,31012023MUB02,mucucune,m,fence_trap,fish
234,06,2.5,mod,0.2,ba1de70c-3350-4192-9540-077338da9ce6,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,17022023NHCHB05,nhamaxaxa,m,hand_line,fish
239,06,2.5,mod,0.1333333333333333,f1ab0d58-a047-4854-9fab-5639a38d0919,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,14022023SAHB02,sahane,m,hand_line,fish
132,06,2.5,mod,0.1666666666666666,47619fa4-71bc-4eef-b706-4e52c3cd7db8,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,31012023MUCB01,mucucune,m,basket_trap,fish
251,06,2.5,mod,0.2,a6e2b0b2-8d88-42c8-b600-7b0619713312,gigulula,sigulula,esparo,Crenidens crenidens,Sparidae,bony fish,fish,1.0,04032023NGUB01,nguja,m,hand_line,fish
